customer_ID,primary_persona,primary_persona_confidence,secondary_persona,secondary_persona_confidence,recommended_card_1,card_1_score,card_1_match_reasons,recommended_card_2,card_2_score,card_2_match_reasons,Age,Income,avg_transaction,total_spend,transaction_count,avg_sentiment,unique_intents
CUST2025MN,Active Middle-Aged Professionals,0.40904704517889895,High-Value Real Estate Investors,0.4005062450931412,Wells Fargo Autograph℠ Card,1.981786454585954,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6514887121549617,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",59,136950.53,73705.76,1105586.4,15,-0.186,3
CUST2025XX,Active Middle-Aged Professionals,0.4916273546013607,High-Value Real Estate Investors,0.24285483009409134,Wells Fargo Autograph℠ Card,1.7980123881344667,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.4983436567787223,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",33,119965.55,4301.731578947368,81732.9,19,-0.7,1
CUST2025MR,High-Value Real Estate Investors,0.4102055334718272,Active Middle-Aged Professionals,0.39566995863104465,Wells Fargo Propel American Express® card,1.9727832046678302,"Matches High-Value Real Estate Investors preference for Premium Travel; Matches High-Value Real Estate Investors spending with 3.5000000000000004% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming; Matches Active Middle-Aged Professionals spending with 3.5000000000000004% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming",Wells Fargo Active Cash® Card,1.6439860038898586,"Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",63,56484.8,62396.025625,998336.41,16,0.38999999999999996,2
CUST2025RB,Active Middle-Aged Professionals,0.45436881880834873,High-Value Real Estate Investors,0.3571262894291269,Wells Fargo Autograph℠ Card,1.9865400249653402,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6554500208044503,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",39,158403.47,30755.838461538464,399825.9,13,-0.22666666666666668,2
CUST2025HS,Active Middle-Aged Professionals,0.4862672658366421,High-Value Real Estate Investors,0.30278828412043707,Wells Fargo Autograph℠ Card,1.9316079862949298,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6096733219124415,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",32,241056.93,16464.284,329285.68,20,-0.092,4
CUST2025PZ,Active Middle-Aged Professionals,0.4650069819373547,High-Value Real Estate Investors,0.3457221526257032,Wells Fargo Autograph℠ Card,1.9846649214103655,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.653887434508638,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",34,108142.36,20153.53,221688.83,11,0.83,1
CUST2025YO,Active Middle-Aged Professionals,0.4040153463080133,High-Value Real Estate Investors,0.4013508663351483,Wells Fargo Autograph℠ Card,1.9715364885504596,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6429470737920497,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",49,85352.62,47535.92157894737,903182.51,19,0.11250000000000002,3
CUST2025NC,High-Value Real Estate Investors,0.41156316291943984,Active Middle-Aged Professionals,0.3983162385610421,Wells Fargo Propel American Express® card,1.9825847748242196,"Matches High-Value Real Estate Investors preference for Premium Travel; Matches High-Value Real Estate Investors spending with 3.5000000000000004% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming; Matches Active Middle-Aged Professionals spending with 3.5000000000000004% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming",Wells Fargo Active Cash® Card,1.6521539790201831,"Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",42,50149.2,52279.093076923076,679628.21,13,0.14,3
CUST2025DE,Active Middle-Aged Professionals,0.43127626887589326,High-Value Real Estate Investors,0.37794718663173416,Wells Fargo Autograph℠ Card,1.9809790190826717,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6508158492355598,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",46,75719.06,17550.83388888889,315915.01,18,0.05999999999999996,4
CUST2025SU,High-Value Real Estate Investors,0.4085767206877372,Active Middle-Aged Professionals,0.39560206541554693,Wells Fargo Propel American Express® card,1.9686296683808393,"Matches High-Value Real Estate Investors preference for Premium Travel; Matches High-Value Real Estate Investors spending with 3.5000000000000004% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming; Matches Active Middle-Aged Professionals spending with 3.5000000000000004% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming",Wells Fargo Active Cash® Card,1.6405247236506995,"Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",44,65094.86,66651.59833333333,1199728.77,18,-0.09000000000000002,2
CUST2025XG,Active Middle-Aged Professionals,0.48589000071679056,High-Value Real Estate Investors,0.3077933350860845,Wells Fargo Autograph℠ Card,1.942936806045438,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.619114005037865,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",54,111465.53,11652.16153846154,151478.1,13,0.044,3
CUST2025UR,Active Middle-Aged Professionals,0.41134819879484646,High-Value Real Estate Investors,0.3947284369028702,Wells Fargo Autograph℠ Card,1.9732756041880104,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.644396336823342,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",41,103234.05,39532.840000000004,790656.8,20,0.1575,3
CUST2025MD,Active Middle-Aged Professionals,0.4414574508128144,High-Value Real Estate Investors,0.3698583849144624,Wells Fargo Autograph℠ Card,1.9861011658603733,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6550843048836446,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",65,153031.97,33487.51066666666,502312.66,15,-0.245,2
CUST2025XI,Active Middle-Aged Professionals,0.42213574522676967,High-Value Real Estate Investors,0.3912042152957202,Wells Fargo Autograph℠ Card,1.9910562233590552,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6592135194658795,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",29,105817.4,41590.88923076923,540681.5599999999,13,0.1975,2
CUST2025ZD,Active Middle-Aged Professionals,0.4895497745988624,High-Value Real Estate Investors,0.3004297094164615,Wells Fargo Autograph℠ Card,1.9338697768695128,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6115581473912608,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",42,98376.73,10892.136363636362,119813.49999999999,11,0.04,1
CUST2025OB,Active Middle-Aged Professionals,0.4507268791220329,High-Value Real Estate Investors,0.35737546175591567,Wells Fargo Autograph℠ Card,1.9782345304692182,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6485287753910152,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",46,89659.44,13750.247777777777,247504.46,18,0.5,1
CUST2025SL,Active Middle-Aged Professionals,0.4137720651838689,High-Value Real Estate Investors,0.17064778831793287,Wells Fargo Autograph℠ Card,1.4306598013724108,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.1922165011436756,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",23,116581.4,1456.4630000000002,14564.630000000001,10,0.09333333333333332,2
CUST2025FC,Active Middle-Aged Professionals,0.47983189739563914,High-Value Real Estate Investors,0.3161733618600983,Wells Fargo Autograph℠ Card,1.9486208746580451,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6238507288817043,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",41,100212.32,8356.273157894737,158769.19,19,0.455,2
CUST2025AP,Active Middle-Aged Professionals,0.4136570816298996,High-Value Real Estate Investors,0.3927755072695849,Wells Fargo Autograph℠ Card,1.9741469776259382,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6451224813549485,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",34,88732.59,31157.778,623155.5599999999,20,0.15999999999999998,4
CUST2025SQ,Active Middle-Aged Professionals,0.40717885143027616,High-Value Real Estate Investors,0.3970903275702311,Wells Fargo Autograph℠ Card,1.9688509501932416,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6407091251610348,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",22,90068.66,37829.32181818182,832245.0800000001,22,-0.25333333333333335,2
CUST2025IT,Active Middle-Aged Professionals,0.4942383132218325,High-Value Real Estate Investors,0.2751301686157174,Wells Fargo Autograph℠ Card,1.883414043538322,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.5695117029486017,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",59,193523.94,8543.451304347825,196499.37999999998,23,-0.52,3
CUST2025YF,Active Middle-Aged Professionals,0.4681347730351855,High-Value Real Estate Investors,0.2084352533171868,Wells Fargo Autograph℠ Card,1.6562434245106075,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.3802028537588396,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",30,90558.94,2551.6814285714286,35723.54,14,-0.22800000000000004,3
CUST2025WN,Active Middle-Aged Professionals,0.4135762588818285,High-Value Real Estate Investors,0.3922892685595524,Wells Fargo Autograph℠ Card,1.9727588111765004,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.643965675980417,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",35,131659.77,44367.590476190475,931719.4,21,0.61,1
CUST2025RQ,Active Middle-Aged Professionals,0.4325220040946588,High-Value Real Estate Investors,0.18082986536391862,Wells Fargo Autograph℠ Card,1.5014853764345977,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.251237813695498,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",22,178757.91,2265.5875,36249.4,16,0.12799999999999997,3
CUST2025PI,Active Middle-Aged Professionals,0.46703040182479494,High-Value Real Estate Investors,0.20883407543861796,Wells Fargo Autograph℠ Card,1.6545162403408347,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.3787635336173623,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",50,98365.23,3749.988,37499.88,10,-0.04750000000000001,4
CUST2025QJ,Active Middle-Aged Professionals,0.41753041672480173,High-Value Real Estate Investors,0.3967856320892803,Wells Fargo Autograph℠ Card,1.993445687496873,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6612047395807275,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",65,125312.37,60265.53833333333,723186.46,12,0.4766666666666666,1
CUST2025NH,Active Middle-Aged Professionals,0.41957949065662264,High-Value Real Estate Investors,0.39836004906788225,Wells Fargo Autograph℠ Card,2.002315993245588,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.66859666103799,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",57,86415.43,45414.248,454142.48,10,-0.09000000000000001,3
CUST2025NN,Active Middle-Aged Professionals,0.42213788204149505,High-Value Real Estate Investors,0.38383758739560964,Wells Fargo Autograph℠ Card,1.9730279491820322,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6441899576516936,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",60,89317.21,20965.15,482198.45,23,-0.345,2
CUST2025PT,Active Middle-Aged Professionals,0.4412617929232822,High-Value Real Estate Investors,0.37006766990346485,Wells Fargo Autograph℠ Card,1.9861345249998767,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.655112104166564,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",36,156024.36,34285.27733333334,514279.16000000003,15,-0.04000000000000001,3
CUST2025KV,Active Middle-Aged Professionals,0.4566940906170156,High-Value Real Estate Investors,0.3542663477072409,Wells Fargo Autograph℠ Card,1.98523115301778,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6543592941814833,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",24,117462.15,21846.42923076923,284003.58,13,-0.28500000000000003,2
CUST2025NJ,Active Middle-Aged Professionals,0.4325912030413508,High-Value Real Estate Investors,0.37665580203218996,Wells Fargo Autograph℠ Card,1.9810366684200278,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.6508638903500232,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",44,120613.77,27095.29611111111,487715.33,18,-0.11250000000000002,2
CUST2025BP,Active Middle-Aged Professionals,0.4192867346961455,High-Value Real Estate Investors,0.17380767547233814,Wells Fargo Autograph℠ Card,1.4518951160924478,"Matches Active Middle-Aged Professionals preference for Everyday Rewards; Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 3.0% back on dining, 3.0% back on gas, 3.0% back on streaming",Wells Fargo Active Cash® Card,1.2099125967437065,"Matches Active Middle-Aged Professionals spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other; Matches High-Value Real Estate Investors spending with 2.0% back on travel, 2.0% back on dining, 2.0% back on gas, 2.0% back on streaming, 2.0% back on other",50,78834.22,1149.567,11495.67,10,-0.3466666666666667,2
